0.04	0.38
0.42	0.35
0.49	0.84
0.04	0.97
0.61	0.87
0.06	0.96
0.55	0.13
0.5	0.01
0.49	0.05
0.19	0.83
0.39	0.94
0.03	0.3
0.55	0.91
0.02	0.92
0.05	0.63
0.41	0.54
0.18	0.28
0.49	0.43
0.43	0.14
0.27	0.9
0.52	0.35
0.02	0.67
0.06	0.12
0.04	0.51
0.67	0.77
0.02	0.37
0.06	0.68
0.35	0.86
0.04	0.36
0.64	0.29
0.58	0.88
0.64	0.83
0.59	0.88
0.2	0.43
0.25	0.97
0.52	0.29
0.64	0.5
0.19	0.89
0.25	0.72
0.14	0.51
0.28	0.67
0.36	0.98
0.62	0.9
0.11	0.02
0.64	0.25
0.39	0.96
0.66	0.16
0.28	0.92
0.03	0.65
0.32	0.97
0.58	0.3
0.15	0.92
0.62	0.39
0.38	0.37
0.11	0.95
0.03	0.74
0.03	0.99
0.2	0.86
0.45	0.96
0.54	0.36
0.66	0.64
0.54	0.91
0.29	0.39
0.29	0.74
0.45	0.03
0.32	0.91
0.58	0.6
0.46	0.56
0.48	0.92
0.03	0.39
0.1	0.56
0.36	0.07
0.46	0.55
0.34	0.26
0.59	0.22
0.45	0.12
0.0	0.47
0.18	0.88
0.1	0.14
0.0	0.69
0.3	0.03
0.32	0.18
0.0	0.94
0.64	0.22
0.16	0.53
0.59	0.0
0.16	0.78
0.58	0.93
0.66	0.36
0.52	0.16
0.56	0.17
0.64	0.11
0.19	0.97
0.34	0.91
0.44	0.4
0.55	0.68
0.21	0.46
0.05	0.69
0.64	0.88
0.55	0.93
0.44	0.05
0.48	0.46
0.14	0.02
0.55	0.37
0.64	0.63
0.63	0.36
0.66	0.61
0.09	0.92
0.57	0.93
0.54	0.35
0.56	0.48
0.56	0.34
0.25	0.91
0.12	0.0
0.57	0.3
0.55	0.3
0.56	0.3
0.56	0.24
0.33	0.67
0.28	0.77
0.52	0.01
0.04	0.56
0.25	0.77
0.59	0.25
0.55	0.6
0.56	0.15
0.66	0.01
0.63	0.45
0.0	0.57
0.58	0.24
0.34	0.66
0.0	0.82
0.37	0.38
0.54	0.33
0.52	0.89
0.56	0.69
0.25	0.13
0.53	0.62
0.05	0.62
0.39	0.93
0.65	0.08
0.2	0.0
0.06	0.36
0.26	0.8
0.26	0.11
0.2	0.75
0.3	0.94
0.24	0.94
0.65	0.01
0.37	0.61
0.01	0.57
0.34	0.64
0.11	0.13
0.5	0.28
0.61	0.83
0.01	0.79
0.37	0.51
0.09	0.08
0.01	0.82
0.27	0.76
0.41	0.97
0.65	0.02
0.01	0.54
0.41	0.5
0.01	0.23
0.24	0.42
0.04	0.55
0.3	0.4
0.48	0.93
0.54	0.04
0.65	0.64
0.43	0.2
0.04	0.07
0.38	0.85
0.45	0.94
0.04	0.43
0.25	0.74
0.32	0.39
0.02	0.19
0.27	0.95
0.38	0.6
0.09	0.89
0.07	0.1
0.61	0.19
0.22	0.43
0.45	0.05
0.28	0.66
0.22	0.44
0.02	0.38
0.57	0.24
0.26	0.4
0.56	0.87
0.55	0.71
0.19	0.46
0.41	0.09
0.06	0.97
0.22	0.86
0.36	0.24
0.29	0.66
0.38	0.36
0.31	0.97
0.55	0.34
0.65	0.32
0.67	0.67
0.71	0.01
0.04	0.4
0.39	0.56
0.27	0.7
0.01	0.41
0.56	0.31
0.45	0.47
0.55	0.24
0.55	0.17
0.04	0.05
0.08	0.94
0.23	0.97
0.13	0.82
0.13	0.57
0.57	0.62
0.32	0.95
0.04	0.61
0.68	0.72
0.51	0.4
0.46	0.05
0.17	0.47
0.24	0.98
0.16	0.17
0.42	0.41
0.24	0.85
0.57	0.31
0.01	0.65
0.4	0.08
0.51	0.05
0.12	0.07
0.34	0.93
0.02	0.76
0.54	0.32
0.03	0.41
0.32	0.52
0.16	0.48
0.65	0.86
0.54	0.23
0.51	0.1
0.16	0.99
0.01	0.45
0.1	0.1
0.34	0.01
0.41	0.36
0.39	0.03
0.36	0.0
0.31	0.0
0.54	0.92
0.34	0.02
0.6	0.31
0.1	0.55
0.62	0.78
0.19	0.16
0.22	0.04
0.01	0.92
0.34	0.89
0.03	0.37
0.54	0.01
0.63	0.53
0.54	0.89
0.38	0.94
0.6	0.87
0.65	0.23
0.63	0.78
0.01	0.67
0.43	0.1
0.16	0.93
0.67	0.65
0.34	0.67
0.42	0.57
0.03	0.45
0.6	0.07
0.34	0.92
0.65	0.04
0.47	0.36
0.15	0.82
0.39	0.37
0.04	0.64
0.16	0.97
0.54	0.94
0.31	0.39
0.4	0.43
0.38	0.95
0.0	0.4
0.15	0.83
0.48	0.06
0.06	0.99
0.56	0.28
0.55	0.21
0.05	0.23
0.29	0.03
0.0	0.8
0.04	0.7
0.27	0.4
0.04	0.16
0.61	0.11
0.3	0.92
0.04	0.62
0.55	0.72
0.39	0.53
0.3	0.67
0.04	0.87
0.47	0.15
0.48	0.95
0.43	0.95
0.05	0.67
0.29	0.3
0.48	0.35
0.6	0.06
0.04	0.32
0.17	0.52
0.03	0.27
0.6	0.03
0.4	0.83
0.43	0.04
0.28	0.95
0.57	0.26
0.67	0.76
0.2	0.45
0.38	0.97
0.28	0.64
0.07	0.83
0.37	0.02
0.5	0.07
0.35	0.48
0.07	0.58
0.46	0.47
0.5	0.35
0.66	0.69
0.01	0.4
0.22	0.05
0.0	0.62
0.45	0.46
0.37	0.01
0.5	0.33
0.28	0.62
0.67	0.19
0.0	0.87
0.01	0.05
0.52	0.23
0.02	0.44
0.28	0.01
0.61	0.38
0.45	0.92
0.56	0.26
0.43	0.89
0.35	0.12
0.51	0.65
0.13	0.9
0.03	0.88
0.01	0.1
0.02	0.22
0.51	0.9
0.28	0.02
0.35	0.95
0.03	0.63
0.56	0.52
0.35	0.06
0.07	0.29
0.56	0.77
0.52	0.92
0.5	0.77
0.1	0.95
0.67	0.43
0.34	0.95
0.03	0.22
0.49	0.45
0.03	0.44
0.65	0.57
0.21	0.76
0.18	0.99
0.61	0.63
0.65	0.82
0.55	0.36
0.3	0.55
0.35	0.96
0.29	0.96
0.04	0.35
0.04	0.91
0.61	0.88
0.46	0.94
0.67	0.05
0.63	0.75
0.1	0.87
0.29	0.97
0.28	0.69
0.53	0.89
0.1	0.62
0.12	0.59
0.14	0.2
0.12	0.21
0.63	0.25
0.37	0.46
0.53	0.01
0.0	0.86
0.24	0.93
0.48	0.94
0.27	0.04
0.25	0.81
0.33	0.38
0.0	0.61
0.02	0.27
0.37	0.92
0.13	0.88
0.14	0.8
0.42	0.05
0.15	0.2
0.65	0.83
0.56	0.91
0.11	0.8
0.17	0.96
0.35	0.03
0.56	0.66
0.14	0.55
0.39	0.36
0.16	0.98
0.02	0.88
0.05	0.02
0.53	0.32
0.17	0.48
0.48	0.33
0.5	0.12
0.39	0.6
0.12	0.97
0.04	0.52
0.11	0.2
0.58	0.84
0.26	0.41
0.52	0.4
0.11	0.61
0.23	0.7
0.0	0.43
0.13	0.79
0.49	0.79
0.23	0.95
0.16	0.49
0.01	0.51
0.31	0.98
0.04	0.47
0.17	0.06
0.01	0.58
0.12	0.98
0.31	0.73
0.53	0.4
0.51	0.76
0.12	0.6
0.57	0.35
0.01	0.29
0.56	0.35
0.56	0.33
0.01	0.76
0.04	0.69
0.53	0.2
0.2	0.44
0.32	0.71
0.53	0.92
0.0	0.02
0.66	0.77
0.12	0.85
0.32	0.96
0.6	0.66
0.0	0.64
0.65	0.58
0.02	0.9
0.01	0.19
0.6	0.35
0.09	0.35
0.05	0.05
0.6	0.91
0.41	0.37
0.0	0.89
0.0	0.46
0.53	0.04
0.57	0.91
0.02	0.45
0.65	0.51
0.27	0.01
0.24	0.96
0.61	0.9
0.0	0.92
0.0	0.55
0.05	0.86
0.66	0.66
0.0	0.01
0.0	0.67
0.27	0.02
0.18	0.5
0.31	0.53
0.32	0.93
0.13	0.11
0.3	0.31
0.09	0.95
0.32	0.68
0.63	0.0
0.38	0.93
0.57	0.33
0.65	0.76
0.09	0.26
0.0	0.04
0.55	0.39
0.21	0.82
0.11	0.92
0.56	0.86
0.63	0.81
0.16	0.0
0.08	0.35
0.33	0.5
0.6	0.9
0.39	0.04
0.18	0.34
0.39	0.95
0.5	0.69
0.61	0.84
0.08	0.64
0.34	0.98
0.6	0.45
0.5	0.94
0.2	0.15
0.28	0.14
0.44	0.35
0.19	0.96
0.03	0.28
0.2	0.85
0.25	0.4
0.33	0.0
0.19	0.87
0.34	0.49
0.51	0.43
0.08	0.95
0.08	0.16
0.35	0.47
0.04	0.37
0.61	0.49
0.57	0.22
0.7	0.08
0.44	0.95
0.38	0.25
0.39	0.58
0.59	0.34
0.41	0.03
0.7	0.01
0.55	0.22
0.49	0.09
0.39	0.02
0.0	0.0
0.53	0.45
0.2	0.12
0.11	0.12
0.07	0.65
0.03	0.98
0.53	0.33
0.57	0.63
0.03	0.73
0.6	0.53
0.28	0.98
0.39	0.35
0.55	0.88
0.63	0.8
0.28	0.73
0.61	0.81
0.2	0.48
0.51	0.83
0.48	0.5
0.66	0.4
0.41	0.96
0.56	0.89
0.02	0.2
0.46	0.92
0.5	0.41
0.02	0.4
0.02	0.21
0.0	0.75
0.25	0.98
0.61	0.14
0.53	0.39
0.0	1.0
0.25	0.73
0.1	0.91
0.53	0.9
0.01	0.11
0.52	0.27
0.2	0.96
0.56	0.01
0.53	0.91
0.12	0.33
0.49	0.36
0.0	0.5
0.1	0.9
0.56	0.32
0.36	0.46
0.73	0.0
0.42	0.97
0.53	0.26
0.1	0.13
0.56	0.29
0.35	0.94
0.51	0.95
0.01	0.14
0.36	0.92
0.67	0.22
0.66	0.8
0.17	0.95
0.45	0.76
0.36	0.37
0.42	0.18
0.45	0.36
0.64	0.53
0.07	0.18
0.23	0.03
0.61	0.2
0.01	0.81
0.36	0.67
0.67	0.63
0.01	0.56
0.25	0.07
0.61	0.4
0.3	0.97
0.25	0.42
0.1	0.26
0.3	0.38
0.62	0.05
0.0	0.51
0.26	0.77
0.06	0.21
0.64	0.82
0.04	0.34
0.0	0.76
0.14	0.94
0.62	0.1
0.28	0.4
0.46	0.35
0.03	0.05
0.65	0.71
0.55	0.28
0.45	0.13
0.46	0.37
0.02	0.73
0.03	0.4
0.51	0.35
0.47	0.5
0.66	0.07
0.62	0.4
0.47	0.75
0.45	0.77
0.54	0.12
0.23	0.96
0.58	0.72
0.02	0.98
0.24	0.33
0.26	0.79
0.51	0.01
0.58	0.36
0.65	0.06
0.01	0.44
0.04	0.93
0.62	0.84
0.46	0.74
0.01	0.55
0.64	0.41
0.54	0.71
0.01	0.07
0.01	0.8
0.37	0.6
0.65	0.03
0.59	0.24
0.31	0.07
0.09	0.14
0.46	0.95
0.49	0.38
0.05	0.0
0.65	0.24
0.01	0.61
0.46	0.04
0.65	0.12
0.46	0.86
0.53	0.18
0.13	0.0
0.04	0.67
0.63	0.84
0.59	0.92
0.52	0.81
0.08	0.58
0.63	0.2
0.42	0.5
0.43	0.35
0.54	0.34
0.63	0.88
0.02	0.94
0.12	0.57
0.15	0.5
0.02	0.69
0.54	0.17
0.08	0.83
0.63	0.44
0.53	0.36
0.15	0.96
0.66	0.14
0.22	0.93
0.53	0.76
0.05	0.36
0.62	0.88
0.05	0.97
0.62	0.43
0.63	0.1
0.66	0.82
0.3	0.91
0.62	0.44
0.52	0.14
0.66	0.57
0.66	0.81
0.02	0.47
0.04	0.99
0.19	0.48
0.54	0.93
0.0	0.97
0.01	0.08
0.11	0.85
0.66	0.56
0.22	0.46
0.0	0.38
0.05	0.19
0.41	0.6
0.0	0.72
0.01	0.89
0.11	0.6
0.19	0.06
0.26	0.78
0.04	0.46
0.01	0.64
0.55	0.56
0.53	0.38
0.6	0.41
0.62	0.11
0.07	0.91
0.04	0.92
0.48	0.71
0.07	0.66
0.57	0.28
0.69	0.0
0.5	0.05
0.56	0.92
0.01	0.16
0.17	0.98
0.6	0.38
0.64	0.09
0.53	0.41
0.5	0.1
0.01	0.35
0.3	0.9
0.17	0.49
0.31	0.65
0.6	0.19
0.1	0.54
0.53	0.27
0.38	0.62
0.0	0.77
0.35	0.97
0.35	0.1
0.0	0.52
0.25	0.94
0.47	0.38
0.5	0.36
0.57	0.84
0.22	0.95
0.43	0.96
0.03	0.61
0.36	0.88
0.01	0.95
0.62	0.82
0.66	0.78
0.01	0.7
0.67	0.7
0.42	0.45
0.04	0.48
0.19	0.99
0.14	0.56
0.33	0.87
0.04	0.71
0.47	0.06
0.47	0.34
0.51	0.92
0.38	0.87
0.63	0.41
0.33	0.62
0.35	0.36
0.56	0.23
0.63	0.54
0.56	0.49
0.63	0.79
0.36	0.63
0.61	0.43
0.57	0.89
0.02	0.39
0.23	0.92
0.62	0.41
0.65	0.0
0.53	0.94
0.64	0.4
0.35	0.59
0.28	0.41
0.65	0.5
0.0	0.33
0.57	0.32
0.43	0.6
0.65	0.75
0.05	0.91
0.65	0.25
0.09	0.86
0.64	0.1
0.61	0.86
0.57	0.29
0.46	0.83
0.03	0.43
0.46	0.48
0.29	0.62
0.14	0.9
0.63	0.58
0.62	0.83
0.58	0.9
0.56	0.37
0.0	0.66
0.57	0.01
0.43	0.03
0.4	0.62
0.0	0.91
0.43	0.93
0.63	0.83
0.43	0.06
0.48	0.09
0.08	0.56
0.31	0.94
0.39	0.44
0.61	0.04
0.03	0.42
0.12	0.94
0.57	0.92
0.52	0.66
0.37	0.03
0.27	0.06
0.0	0.03
0.52	0.91
0.46	0.96
0.44	0.43
0.17	0.89
0.09	0.39
0.52	0.47
0.27	0.71
0.29	0.0
0.57	0.23
0.56	0.2
0.31	0.52
0.27	0.24
0.02	0.43
0.52	0.94
0.5	0.39
0.68	0.71
0.6	0.36
0.36	0.95
0.35	0.98
0.61	0.64
0.0	0.96
0.18	0.48
0.54	0.38
0.0	0.45
0.0	0.71
0.27	0.96
0.61	0.02
0.64	0.73
0.0	0.48
0.54	0.19
0.29	0.75
0.44	0.55
0.64	0.19
0.52	0.13
0.64	0.49
0.61	0.89
0.48	0.36
0.58	0.91
0.42	0.94
0.44	0.8
0.14	0.91
0.0	0.65
0.61	0.01
0.0	0.24
0.35	0.39
0.03	0.59
0.42	0.47
0.52	0.77
0.08	0.63
0.57	0.86
0.56	0.21
0.0	0.9
0.47	0.93
0.48	0.3
0.2	0.08
0.17	0.99
0.6	0.49
0.66	0.39
0.67	0.69
0.41	0.93
0.17	0.86
0.59	0.3
0.64	0.51
0.01	0.47
0.49	0.39
0.2	0.99
0.3	0.96
0.55	0.7
0.44	0.04
0.04	0.58
0.58	0.33
0.09	0.98
0.01	0.94
0.24	0.31
0.64	0.76
0.01	0.69
0.57	0.73
0.16	0.52
0.06	0.41
0.17	0.08
0.52	0.33
0.44	0.46
0.31	0.88
0.04	0.85
0.03	0.29
0.17	0.01
0.21	0.87
0.14	0.88
0.04	0.6
0.12	0.52
0.15	0.91
0.27	0.68
0.66	0.84
0.23	0.43
0.54	0.3
0.27	0.93
0.02	0.89
0.49	0.78
0.54	0.15
0.55	0.35
0.6	0.42
0.66	0.59
0.13	0.53
0.65	0.13
0.02	0.09
0.05	0.85
0.28	0.65
0.31	0.51
0.29	0.92
0.03	0.67
0.03	0.92
0.63	0.23
0.07	0.98
0.23	0.44
0.47	0.45
0.29	0.65
0.41	0.19
0.15	0.99
0.06	0.29
0.41	0.86
0.65	0.52
0.63	0.46
0.61	0.13
0.55	0.69
0.42	0.96
0.06	0.61
0.53	0.81
0.1	0.98
0.42	0.48
0.65	0.33
0.58	0.27
0.08	0.96
0.49	0.48
0.61	0.36
0.37	0.22
0.02	0.95
0.05	0.68
0.5	0.11
0.15	0.53
0.02	0.72
0.62	0.23
0.15	0.37
0.06	0.38
0.55	0.94
0.28	0.39
0.02	0.97
0.37	0.11
0.05	0.03
0.51	0.15
0.34	0.65
0.56	0.27
0.63	0.26
0.06	0.95
0.67	0.74
0.53	0.14
0.61	0.91
0.31	0.38
0.41	0.43
0.03	0.23
0.0	0.93
0.44	0.96
0.42	0.03
0.19	0.76
0.5	0.0
0.63	0.13
0.0	0.68
0.49	0.42
0.05	0.15
0.34	0.39
0.05	0.12
0.7	0.06
0.53	0.21
0.42	0.6
0.66	0.58
0.66	0.76
0.51	0.12
0.69	0.01
0.02	0.66
0.66	0.83
0.03	0.33
0.37	0.63
0.19	0.19
0.08	0.59
0.33	0.37
0.49	0.06
0.57	0.27
0.56	0.41
0.45	0.85
0.31	0.02
0.3	0.6
0.31	0.89
0.33	0.93
0.31	0.01
0.51	0.93
0.33	0.94
0.24	0.79
0.51	0.94
0.33	0.69
0.01	0.53
0.45	0.54
0.23	0.83
0.04	0.5
0.01	0.78
0.34	0.53
0.58	0.62
0.05	0.96
0.05	0.71
0.2	0.35
0.49	0.85
0.57	0.74
0.18	0.01
0.51	0.34
0.22	0.81
0.27	0.75
0.3	0.54
0.2	0.95
0.27	0.0
0.33	0.6
0.41	0.35
0.69	0.08
0.25	0.92
0.65	0.53
0.55	0.9
0.49	0.34
0.54	0.74
0.64	0.81
0.59	0.08
0.09	0.99
0.61	0.78
0.36	0.62
0.32	0.38
0.13	0.93
0.59	0.01
0.08	0.98
0.53	0.25
0.43	0.42
0.44	0.49
0.25	0.43
0.35	0.38
0.18	0.95
0.58	0.31
0.21	0.47
0.47	0.94
0.51	0.78
0.26	0.42
0.51	0.37
0.62	0.26
0.32	0.51
0.06	0.66
0.64	0.86
0.01	0.17
0.14	0.97
0.61	0.39
0.62	0.13
0.16	0.79
0.29	0.64
0.04	0.63
0.5	0.83
0.4	0.53
0.6	0.0
0.4	0.37
0.02	0.52
0.06	0.91
0.59	0.32
0.29	0.89
0.04	0.44
0.75	0.0
0.64	0.55
0.57	0.41
0.49	0.07
0.28	0.79
0.07	0.59
0.33	0.52
0.33	0.66
0.29	0.01
0.64	0.04
0.07	0.84
0.0	0.6
0.01	0.12
0.01	0.74
0.13	0.56
0.52	0.75
0.3	0.98
0.02	0.77
0.03	0.64
0.25	0.02
0.19	0.45
0.14	0.09
0.25	0.04
0.14	0.5
0.29	0.04
0.34	0.37
0.28	0.78
0.59	0.86
0.01	0.93
0.44	0.94
0.42	0.81
0.03	0.34
0.0	0.85
0.55	0.31
0.48	0.45
0.26	0.73
0.02	0.18
0.13	0.81
0.11	0.97
0.64	0.08
0.42	0.56
0.41	0.58
0.26	0.98
0.55	0.87
0.48	0.82
0.01	0.06
0.65	0.74
0.23	0.25
0.67	0.71
0.03	0.32
0.32	0.29
0.14	0.0
0.63	0.33
0.43	0.44
0.45	0.42
0.08	0.3
0.64	0.02
0.67	0.68
0.23	0.75
0.49	0.28
0.3	0.59
0.21	0.95
0.03	0.68
0.44	0.15
0.2	0.97
0.45	0.84
0.33	0.39
0.18	0.91
0.16	0.9
0.48	0.41
0.47	0.51
0.01	0.99
0.54	0.37
0.7	0.1
0.29	0.61
0.44	0.85
0.03	0.93
0.52	0.25
0.5	0.38
0.56	0.9
0.12	0.58
0.29	0.38
0.12	0.51
0.52	0.39
0.52	0.74
0.65	0.68
0.62	0.86
0.54	0.11
0.06	0.67
0.14	0.99
0.31	0.67
0.45	0.39
0.47	0.86
0.54	0.22
0.31	0.92
0.59	0.52
0.11	0.53
0.62	0.61
0.18	0.13
0.2	0.28
0.37	0.84
0.33	0.97
0.21	0.96
0.3	0.39
0.59	0.33
0.62	0.04
0.54	0.88
0.01	0.72
0.19	0.75
0.22	0.96
0.55	0.16
1.0	0.0
0.36	0.38
0.01	0.97
0.29	0.76
0.55	0.2
0.12	0.01
0.55	0.32
0.42	0.14
0.27	0.73
0.29	0.58
0.63	0.86
0.17	0.9
0.06	0.92
0.03	0.7
0.55	0.4
0.42	0.37
0.3	0.53
0.54	0.79
0.64	0.7
0.09	0.0
0.18	0.77
0.26	0.96
0.01	0.48
0.4	0.03
0.27	0.42
0.42	0.53
0.01	0.71
0.01	0.09
0.33	0.96
0.64	0.87
0.33	0.09
0.01	0.96
0.07	0.17
0.53	0.15
0.64	0.66
0.23	0.45
0.36	0.51
0.14	0.98
0.38	0.19
0.55	0.01
0.6	0.88
0.62	0.02
0.54	0.25
0.22	0.42
0.38	0.38
0.62	0.89
0.36	0.58
0.32	0.54
0.39	0.23
0.01	0.42
0.4	0.96
0.15	0.85
0.27	0.98
0.62	0.01
0.15	0.3
0.63	0.01
0.19	0.0
0.21	0.85
0.18	0.8
0.67	0.72
0.08	0.0
0.55	0.55
0.15	0.09
0.63	0.89
0.36	0.08
0.63	0.47
0.59	0.87
0.33	0.18
0.6	0.27
0.18	0.46
0.49	0.68
0.09	0.63
0.52	0.37
0.49	0.93
0.55	0.23
0.51	0.42
0.63	0.02
0.16	0.05
0.0	0.49
0.15	0.97
0.59	0.91
0.36	0.02
0.08	0.25
0.6	0.79
0.08	0.39
0.25	0.41
0.56	0.45
0.59	0.35
0.21	0.97
0.0	0.98
0.36	0.01
0.0	0.84
0.05	0.42
0.55	0.92
0.0	0.73
0.0	0.59
0.31	0.4
